adWord,appShow,approve,businessZones,city,companyFullName,companyId,companyLabelList,companyLogo,companyShortName,companySize,createTime,deliver,district,education,explain,financeStage,firstType,formatCreateTime,gradeDescription,hitags,imState,industryField,industryLables,isSchoolJob,jobNature,lastLogin,latitude,linestaion,longitude,pcShow,plus,positionAdvantage,positionId,positionLables,positionName,promotionScoreExplain,publisherId,resumeProcessDay,resumeProcessRate,salary,score,secondType,skillLables,stationname,subwayline,thirdType,workYear
0,0,1,"竹子林,香蜜湖",深圳,印力商用置业有限公司,263888,"定期体检,通讯津贴,交通补助,年终奖金",i/image2/M00/03/30/CgotOVnCBuOAdhLsAABEbPc3RBk806.png,万科商业地产平台总部,500-2000人,2018-12-26 11:45:57,0,福田区,本科,,不需要融资,开发|测试|运维类,11:45发布,,,today,"数据服务,电子商务","新零售,大数据,数据挖掘",0,全职,1545786778000,22.544342,2号线/蛇口线_深康;2号线/蛇口线_安托山;2号线/蛇口线_侨香;1号线/罗宝线_竹子林;7号线_安托山;7号线_农林,114.01133,0,,"交通便利,待遇好,工作环境好,五险一金",5243885,"新零售,大数据,数据挖掘",大数据分析与挖掘工程师/YX,,10798988,0,0,16k-32k,0,数据开发,数据挖掘,农林,2号线/蛇口线,数据分析,3-5年
0,0,1,"前海,南头,科技园",深圳,腾讯科技(深圳)有限公司,451,"免费班车,成长空间,年度旅游,岗位晋升",image1/M00/00/03/CgYXBlTUV_qALGv0AABEuOJDipU378.jpg,腾讯,2000人以上,2018-12-24 07:36:40,0,南山区,本科,,上市公司,产品|需求|项目类,2天前发布,,"免费班车,年轻团队,学习机会,mac办公,定期团建,开工利是红包",today,"移动互联网 ,游戏","教育,SQL",0,全职,1545806943000,22.540822,1号线/罗宝线_深大;1号线/罗宝线_桃园,113.934457,0,,腾讯平台/优质团队/职业发展,5407234,"教育,SQL",21309-数据分析工程师（腾讯教育子公司编制）,,3309774,2,100,10k-15k,0,数据分析,SQL,桃园,1号线/罗宝线,数据分析,1-3年
0,0,1,"科技园,前海,南头",深圳,腾讯科技(深圳)有限公司,451,"免费班车,成长空间,年度旅游,岗位晋升",image1/M00/00/03/CgYXBlTUV_qALGv0AABEuOJDipU378.jpg,腾讯,2000人以上,2018-12-24 17:17:31,0,南山区,本科,,上市公司,产品|需求|项目类,2天前发布,,"免费班车,年轻团队,学习机会,mac办公,定期团建,开工利是红包",disabled,"移动互联网 ,游戏",,0,全职,1545808603000,22.540412,1号线/罗宝线_深大;1号线/罗宝线_桃园,113.935346,0,,腾讯 大平台 福利好 成长快,5276304,"产品策划,用户增长",PCG10-信息流数据分析产品经理,,7349721,1,10,15k-25k,0,产品经理,"产品策划,用户增长",桃园,1号线/罗宝线,产品经理,3-5年
0,0,1,"科技园,前海,南头",深圳,腾讯科技(深圳)有限公司,451,"免费班车,成长空间,年度旅游,岗位晋升",image1/M00/00/03/CgYXBlTUV_qALGv0AABEuOJDipU378.jpg,腾讯,2000人以上,2018-12-24 17:17:35,0,南山区,本科,,上市公司,产品|需求|项目类,2天前发布,,"免费班车,年轻团队,学习机会,mac办公,定期团建,开工利是红包",disabled,"移动互联网 ,游戏",,0,全职,1545808603000,22.540406,1号线/罗宝线_深大;1号线/罗宝线_桃园,113.935333,0,,"大平台,福利多",5222607,产品策划,信息流数据分析产品经理,,7349721,1,10,15k-25k,0,产品经理,产品策划,桃园,1号线/罗宝线,产品经理,3-5年
0,0,1,"亮马桥,三元桥,燕莎",深圳,上海海万信息科技股份有限公司,128998,,i/image/M00/2A/A6/Cgp3O1cyziuAfM5AAAAe20ZOb-4754.png,海万科技,500-2000人,2018-12-23 22:34:35,0,福田区,大专,,不需要融资,产品|需求|项目类,3天前发布,,,disabled,"移动互联网,金融","大数据,金融,可视化",0,全职,1545619322000,22.535702,2号线/蛇口线_莲花西;2号线/蛇口线_福田;2号线/蛇口线_市民中心;4号线/龙华线_会展中心;4号线/龙华线_市民中心;1号线/罗宝线_岗厦;1号线/罗宝线_会展中心;1号线/罗宝线_购物公园;3号线/龙岗线_石厦;3号线/龙岗线_购物公园;3号线/龙岗线_福田;11号线/机场线_福田;7号线_石厦,114.053855,0,,"最先进的技,大项目,交通便利,环境好",3945445,"大数据,金融,可视化",Python 数据分析,,8310437,2,100,13k-25k,0,数据分析,可视化,岗厦,2号线/蛇口线,数据分析,3-5年
0,0,1,"南油,后海,科技园",深圳,腾讯科技(深圳)有限公司,451,"免费班车,成长空间,年度旅游,岗位晋升",image1/M00/00/03/CgYXBlTUV_qALGv0AABEuOJDipU378.jpg,腾讯,2000人以上,2018-12-26 15:31:31,0,南山区,本科,,上市公司,开发|测试|运维类,15:31发布,,"免费班车,年轻团队,学习机会,mac办公,定期团建,开工利是红包",disabled,"移动互联网 ,游戏",,0,全职,1545806102000,22.522641,2号线/蛇口线_后海;2号线/蛇口线_科苑;1号线/罗宝线_桃园;11号线/机场线_南山;11号线/机场线_后海,113.934494,0,,鹅厂福利,4870767,算法,SA-腾讯社交广告数据分析工程师（微信广告 深圳）,,7422963,1,1,18k-36k,0,数据开发,算法,桃园,2号线/蛇口线,数据分析,1-3年
0,0,1,"科技园,大冲",深圳,深圳虾皮信息科技有限公司,131846,"定期体检,通讯津贴,带薪年假,绩效奖金",i/image/M00/32/F8/Cgp3O1dQBGWARgs_AAAPb7eQrCA058.png,Shopee,2000人以上,2018-12-24 09:57:55,0,南山区,本科,,上市公司,产品|需求|项目类,2天前发布,,,today,电子商务,,0,全职,1545783544000,22.538345,2号线/蛇口线_科苑;1号线/罗宝线_高新园;1号线/罗宝线_深大,113.944704,0,,"新加坡公司,东南亚电商,牛人多,15天年假",5112961,"SPSS,SQL,数据库",BI 数据分析师 (Salesforce 方向),,5626929,1,57,10k-20k,0,数据分析,"SPSS,SQL,数据库",深大,2号线/蛇口线,BI,1-3年
0,0,1,"前海,南头,科技园",深圳,腾讯科技(深圳)有限公司,451,"免费班车,成长空间,年度旅游,岗位晋升",image1/M00/00/03/CgYXBlTUV_qALGv0AABEuOJDipU378.jpg,腾讯,2000人以上,2018-12-25 16:17:56,0,南山区,本科,,上市公司,开发|测试|运维类,1天前发布,,"免费班车,年轻团队,学习机会,mac办公,定期团建,开工利是红包",disabled,"移动互联网 ,游戏","大数据,数据库",0,全职,1545808303000,113.934464,,22.540718,0,,"大数据,数据分析,BI,知识图谱",4835899,"大数据,数据库",数据分析平台开发工程师（Python）,,7350069,4,9,20k-40k,0,后端开发,数据库,,,其他后端开发,3-5年
0,0,1,"沙嘴,新洲",深圳,深圳市丰宜科技有限公司,310253,"扁平管理,技能培训,岗位晋升,绩效奖金",i/image2/M01/B5/C2/CgoB5lwKTZCAY0snAABKgTy7PkI619.gif,顺丰-丰e足食,2000人以上,2018-12-25 08:56:27,0,福田区,本科,,上市公司,产品|需求|项目类,1天前发布,,,today,"移动互联网,O2O",,0,全职,1545809496000,22.526851,1号线/罗宝线_香蜜湖;3号线/龙岗线_石厦;7号线_上沙;7号线_沙尾;7号线_石厦,114.040978,0,,公司平台,4972038,"BI,数据运营,SQL",用户数据分析专员,,10602218,2,88,15k-25k,0,数据分析,"BI,数据运营,SQL",石厦,7号线,数据分析,3-5年
0,0,1,,深圳,晨星资讯（深圳）有限公司,20857,"年底双薪,绩效奖金,五险一金,带薪年假",image2/M00/08/54/CgpzWlYCS8OATWBUAAAJ82qSls0439.png,晨星Morningstar,500-2000人,2018-12-26 10:45:16,0,福田区,本科,,上市公司,金融类,10:45发布,,,today,金融,,1,实习,1545744124000,22.536874,1号线/罗宝线_车公庙;1号线/罗宝线_竹子林;11号线/机场线_车公庙;7号线_农林;7号线_车公庙;9号线_下沙;9号线_车公庙,114.02128,0,,外企，企业文化，福利,5353204,基金分析,股票数据分析实习生,,6019981,2,56,2k-4k,0,证券|基金|信托|期货,基金分析,农林,7号线,其他证券|基金|信托|期货,应届毕业生
0,0,1,"白石洲,大冲,科技园",深圳,中腾信金融信息服务（上海）有限公司,35112,"节日礼物,年底多薪,绩效奖金,岗位晋升",image1/M00/00/53/Cgo8PFTUXRaAJMASAAA4tgqd6o4861.png,中腾信,2000人以上,2018-12-25 14:39:34,0,南山区,本科,,不需要融资,产品|需求|项目类,1天前发布,,"免费休闲游,免费体检,地铁周边,6险1金,前景无限好",today,金融,"金融,SPSS",0,全职,1545807706000,22.540772,1号线/罗宝线_白石洲;1号线/罗宝线_高新园;1号线/罗宝线_深大,113.953243,0,,"年终奖丰富,六险一金,年度体检,五天7小时",4808599,"金融,SPSS",数据分析师 (MJ000034),,9183834,0,0,10k-16k,0,数据分析,SPSS,深大,1号线/罗宝线,数据分析,1-3年
0,0,1,上梅林,深圳,深圳依时货拉拉科技有限公司,41178,"技能培训,专项奖金,绩效奖金,扁平管理",image1/M00/00/66/Cgo8PFTUXWSACW7OAACKSYYZpsc111.png,货拉拉,2000人以上,2018-12-17 17:57:29,0,福田区,本科,,C轮,产品|需求|项目类,2018-12-17,,,today,"移动互联网,O2O",,0,全职,1545804866000,22.570148,4号线/龙华线_莲花北;4号线/龙华线_上梅林;9号线_梅村;9号线_上梅林;9号线_孖岭,114.060162,0,,发展空间发,5376509,业务流程管理,数据分析总监/副总监(J10846),,765920,4,13,30k-50k,0,高端产品职位,业务流程管理,孖岭,4号线/龙华线,数据分析专家,5-10年
0,0,1,"上梅林,莲花北村",深圳,深圳依时货拉拉科技有限公司,41178,"技能培训,专项奖金,绩效奖金,扁平管理",image1/M00/00/66/Cgo8PFTUXWSACW7OAACKSYYZpsc111.png,货拉拉,2000人以上,2018-12-19 11:08:23,0,福田区,本科,,C轮,开发|测试|运维类,2018-12-19,,,today,"移动互联网,O2O","大数据,数据挖掘",0,全职,1545804866000,114.059631,,22.569077,0,,"职位发展,晋升空间,团队氛围好",3782170,"大数据,数据挖掘",数据分析师,,765920,4,13,11k-22k,0,数据开发,数据挖掘,,,数据分析,3-5年
0,0,1,"上梅林,莲花北村",深圳,深圳依时货拉拉科技有限公司,41178,"技能培训,专项奖金,绩效奖金,扁平管理",image1/M00/00/66/Cgo8PFTUXWSACW7OAACKSYYZpsc111.png,货拉拉,2000人以上,2018-12-24 19:49:33,0,福田区,本科,,C轮,开发|测试|运维类,2天前发布,,,today,"移动互联网,O2O",,0,全职,1545804866000,22.562964,4号线/龙华线_莲花北;4号线/龙华线_上梅林;9号线_下梅林;9号线_梅村;9号线_上梅林;9号线_孖岭,114.05533,0,,"下午茶,年终奖,旅游,六险一金",4188513,数据挖掘,技术副总监（数据分析方向）J10758,,765920,4,13,30k-50k,0,数据开发,数据挖掘,孖岭,4号线/龙华线,数据挖掘,5-10年
0,0,1,"上梅林,莲花北村",深圳,深圳依时货拉拉科技有限公司,41178,"技能培训,专项奖金,绩效奖金,扁平管理",image1/M00/00/66/Cgo8PFTUXWSACW7OAACKSYYZpsc111.png,货拉拉,2000人以上,2018-12-24 19:50:40,0,福田区,本科,,C轮,开发|测试|运维类,2天前发布,,,today,"移动互联网,O2O",,1,全职,1545804866000,22.569077,4号线/龙华线_莲花北;4号线/龙华线_上梅林;9号线_梅村;9号线_上梅林;9号线_孖岭,114.059631,0,,"互联网,独角兽,氛围好",5068426,Hadoop,数据分析师（校招技术方向）(J11470),,765920,4,13,10k-15k,0,数据开发,Hadoop,孖岭,4号线/龙华线,数据分析,应届毕业生
0,0,1,"白石洲,大冲,科技园",深圳,中腾信金融信息服务（上海）有限公司,35112,"节日礼物,年底多薪,绩效奖金,岗位晋升",image1/M00/00/53/Cgo8PFTUXRaAJMASAAA4tgqd6o4861.png,中腾信,2000人以上,2018-12-25 14:39:33,0,南山区,本科,,不需要融资,金融类,1天前发布,,"免费休闲游,免费体检,地铁周边,6险1金,前景无限好",today,金融,"金融,风控",0,全职,1545807706000,22.540772,1号线/罗宝线_白石洲;1号线/罗宝线_高新园;1号线/罗宝线_深大,113.953243,0,,"丰厚年终奖,六险一金,平台好,薪资开放",4251208,"金融,风控",反欺诈数据分析师,,9183834,0,0,9k-16k,0,银行,风控,深大,1号线/罗宝线,其他银行职位,1-3年
0,0,1,,深圳,OPPO广东移动通信有限公司,6927,"丰厚年终,扁平管理,追求极致,本分",image1/M00/37/F3/Cgo8PFWkd7iAHDSXAAAKdotH5mM556.jpg,OPPO,2000人以上,2018-12-26 13:07:52,0,南山区,不限,,不需要融资,产品|需求|项目类,13:07发布,,,today,移动互联网,移动互联网,0,全职,1545805821000,22.518785,2号线/蛇口线_登良;2号线/蛇口线_后海;2号线/蛇口线_科苑;11号线/机场线_后海,113.943044,0,,"大平台,给力薪酬,海景办公楼,高配健身房",5455280,移动互联网,业务规划经理（数据分析方向）,,2259801,4,100,15k-30k,0,数据分析,,登良,2号线/蛇口线,数据分析,1-3年
0,0,1,"后海,深圳湾,科技园,后海,后海,深圳湾,深圳湾,科技园,科技园",深圳,OPPO广东移动通信有限公司,6927,"丰厚年终,扁平管理,追求极致,本分",image1/M00/37/F3/Cgo8PFWkd7iAHDSXAAAKdotH5mM556.jpg,OPPO,2000人以上,2018-12-20 14:25:33,0,南山区,本科,,不需要融资,开发|测试|运维类,2018-12-20,,,today,移动互联网,"大数据,数据挖掘",0,全职,1545805821000,22.518792,2号线/蛇口线_登良;2号线/蛇口线_后海;2号线/蛇口线_科苑;11号线/机场线_后海,113.943044,0,,核心事业群 千万级日活 氛围好 组织扁平,3868319,"大数据,数据挖掘",高级数据分析师,,2259801,4,100,20k-40k,0,数据开发,数据挖掘,登良,2号线/蛇口线,数据分析,3-5年
0,0,1,上梅林,深圳,深圳依时货拉拉科技有限公司,41178,"技能培训,专项奖金,绩效奖金,扁平管理",image1/M00/00/66/Cgo8PFTUXWSACW7OAACKSYYZpsc111.png,货拉拉,2000人以上,2018-12-17 17:58:24,0,福田区,本科,,C轮,产品|需求|项目类,2018-12-17,,,today,"移动互联网,O2O",,0,全职,1545804866000,22.570148,4号线/龙华线_莲花北;4号线/龙华线_上梅林;9号线_梅村;9号线_上梅林;9号线_孖岭,114.060162,0,,发展空间发,5376382,BI,高级数据分析专家(J11521),,765920,4,13,30k-50k,0,数据分析,BI,孖岭,4号线/龙华线,数据分析,5-10年
0,0,1,"白石洲,大冲,科技园",深圳,中腾信金融信息服务（上海）有限公司,35112,"节日礼物,年底多薪,绩效奖金,岗位晋升",image1/M00/00/53/Cgo8PFTUXRaAJMASAAA4tgqd6o4861.png,中腾信,2000人以上,2018-12-25 14:39:31,0,南山区,本科,,不需要融资,金融类,1天前发布,,"免费休闲游,免费体检,地铁周边,6险1金,前景无限好",today,金融,"银行,风控",0,全职,1545807706000,22.540772,1号线/罗宝线_白石洲;1号线/罗宝线_高新园;1号线/罗宝线_深大,113.953243,0,,"补充医疗,丰厚年终奖,绩效奖金,定期体检",4162706,"银行,风控",数据分析师（信贷政策方向）,,9183834,0,0,12k-22k,0,风控,风控,深大,1号线/罗宝线,风控,3-5年
0,0,1,"后海,深圳湾,科技园,后海,深圳湾,后海,科技园,深圳湾,科技园",深圳,OPPO广东移动通信有限公司,6927,"丰厚年终,扁平管理,追求极致,本分",image1/M00/37/F3/Cgo8PFWkd7iAHDSXAAAKdotH5mM556.jpg,OPPO,2000人以上,2018-12-20 14:25:33,0,南山区,本科,,不需要融资,开发|测试|运维类,2018-12-20,,,today,移动互联网,"广告营销,大数据,数据挖掘",0,全职,1545805821000,22.518792,2号线/蛇口线_登良;2号线/蛇口线_后海;2号线/蛇口线_科苑;11号线/机场线_后海,113.943044,0,,核心事业群 千万级日活 氛围好 组织扁平,3868291,"广告营销,大数据,数据挖掘",高级广告数据分析师,,2259801,4,100,20k-40k,0,数据开发,数据挖掘,登良,2号线/蛇口线,数据分析,3-5年
0,0,1,"后海,深圳湾,科技园,后海,深圳湾,科技园",深圳,OPPO广东移动通信有限公司,6927,"丰厚年终,扁平管理,追求极致,本分",image1/M00/37/F3/Cgo8PFWkd7iAHDSXAAAKdotH5mM556.jpg,OPPO,2000人以上,2018-12-20 14:25:30,0,南山区,本科,,不需要融资,开发|测试|运维类,2018-12-20,,,today,移动互联网,"游戏,大数据,数据挖掘",0,全职,1545805821000,22.518792,2号线/蛇口线_登良;2号线/蛇口线_后海;2号线/蛇口线_科苑;11号线/机场线_后海,113.943044,0,,亿级用户，大平台，给力薪酬,3487921,"游戏,大数据,数据挖掘",高级游戏数据分析师,,2259801,4,100,15k-30k,0,数据开发,数据挖掘,登良,2号线/蛇口线,数据分析,3-5年
0,0,1,"白石洲,大冲,科技园",深圳,中腾信金融信息服务（上海）有限公司,35112,"节日礼物,年底多薪,绩效奖金,岗位晋升",image1/M00/00/53/Cgo8PFTUXRaAJMASAAA4tgqd6o4861.png,中腾信,2000人以上,2018-12-25 14:39:32,0,南山区,不限,,不需要融资,产品|需求|项目类,1天前发布,,"免费休闲游,免费体检,地铁周边,6险1金,前景无限好",today,金融,金融,0,全职,1545807706000,22.540772,1号线/罗宝线_白石洲;1号线/罗宝线_高新园;1号线/罗宝线_深大,113.953243,0,,"数据大咖带,年终奖丰富,六险一金",4845248,金融,数据分析师（风控） (MJ000140),,9183834,0,0,18k-35k,0,数据分析,,深大,1号线/罗宝线,数据分析,3-5年
0,0,1,"科技园,大冲",深圳,北京通力互联技术服务有限公司,123777,"绩效奖金,交通补助,定期体检,通讯津贴",i/image/M00/2E/03/CgqKkVc9jmCAI8DpAAD09YLPnBk157.png,通力互联,2000人以上,2018-12-24 15:23:00,0,南山区,本科,,不需要融资,运营|编辑|客服类,2天前发布,,,today,"电子商务,企业服务",广告营销,0,全职,1545795297000,22.546344,1号线/罗宝线_高新园;1号线/罗宝线_深大,113.947593,0,,"免费早晚餐,上市公司,年终奖,节日福利",4579888,广告营销,数据分析运营助理,,9328764,0,0,6k-7k,0,运营,,深大,1号线/罗宝线,其他运营,1-3年
0,0,1,,深圳,深圳市乐易网络股份有限公司,33627,"技术大牛,两次年度旅游,福利倍儿好,年终奖丰厚",i/image/M00/57/05/CgqKkVfOIv6AQwyPAAEg94dso0Q147.png,乐易网络,150-500人,2018-12-26 15:49:41,0,南山区,硕士,,A轮,开发|测试|运维类,15:49发布,,,today,"移动互联网,游戏","游戏,大数据,MySQL,SQLServer",0,全职,1545808840000,22.533413,2号线/蛇口线_科苑;1号线/罗宝线_高新园;1号线/罗宝线_深大,113.94604,0,,"高配团队,年终奖,两次调薪,带薪旅行",5195119,"游戏,大数据,MySQL,SQLServer",数据分析,,569371,0,100,15k-30k,0,数据开发,"MySQL,SQLServer",深大,2号线/蛇口线,数据分析,3-5年
0,0,1,,深圳,深圳数位传媒科技有限公司,135283,"大数据弄潮儿,大牛云集,高并发,14薪起",i/image/M00/BE/5B/Cgp3O1jMx5WAK6qqAAAhwXv4yuM019.jpg,数位科技,150-500人,2018-12-26 11:48:17,0,南山区,本科,,B轮,开发|测试|运维类,11:48发布,,,today,"移动互联网,数据服务",金融,0,全职,1545803639000,22.523714,2号线/蛇口线_后海;2号线/蛇口线_科苑;11号线/机场线_后海,113.940802,0,,"14薪起,股票期权,大牛团队,技术氛围好",4210417,金融,数据分析师,,4549189,1,100,25k-50k,0,数据开发,,科苑,2号线/蛇口线,数据分析,5-10年
0,0,1,,深圳,深圳暴雪奇迹科技有限公司,80072,"节日礼物,年底双薪,带薪年假,定期体检",image1/M00/33/45/Cgo8PFWTR6qAI9boAAANKoSH0G8594.png?cc=0.2717344197624579,暴雪奇迹,50-150人,2018-12-26 09:40:47,0,南山区,本科,,未融资,产品|需求|项目类,09:40发布,,,today,游戏,"大数据,游戏,数据运营",0,全职,1545788411000,22.550455,1号线/罗宝线_高新园;1号线/罗宝线_深大,113.946628,0,,年底双薪、项目奖金、年度体检、年度旅游,5361596,"大数据,游戏,数据运营",数据分析专员,,6237680,0,0,15k-20k,0,数据分析,数据运营,深大,1号线/罗宝线,数据分析,3-5年
0,0,1,"科技园,南山医院,大冲",深圳,深圳白骑士大数据有限公司,128065,"专项奖金,大数据,反欺诈,带薪年假",i/image/M00/3D/89/Cgp3O1dyQFiAS337AAAJ8SnzRcM883.png,深圳白骑士大数据有限公司,50-150人,2018-12-24 09:23:13,0,南山区,硕士,,A轮,开发|测试|运维类,2天前发布,,,today,"企业服务,金融","金融,算法,数据挖掘",0,全职,1545786535000,22.99368,,113.993578,0,,"平台好,创新型,发展迅速,股权期权",4230035,"金融,算法,数据挖掘",数据分析总监,,4845927,1,28,38k-65k,0,数据开发,"算法,数据挖掘",,,数据分析,5-10年
0,0,1,,深圳,深圳市紫川软件有限公司,63500,"节日礼物,年底双薪,绩效奖金,岗位晋升",image1/M00/1E/0B/Cgo8PFUs7oaAUTecAAAycd-TRzY723.jpg,紫川软件,500-2000人,2018-12-26 08:36:41,0,福田区,本科,,不需要融资,开发|测试|运维类,08:36发布,,,today,"电子商务,金融","大数据,数据挖掘",0,全职,1545806325000,22.541325,2号线/蛇口线_燕南;2号线/蛇口线_大剧院;1号线/罗宝线_大剧院;1号线/罗宝线_科学馆;3号线/龙岗线_通新岭;3号线/龙岗线_红岭;9号线_红岭;9号线_红岭南;9号线_鹿丹村,114.10273,0,,周末双休 五险一金 员工旅游,4059267,"大数据,数据挖掘",数据分析师,,1583995,1,100,9k-14k,0,数据开发,数据挖掘,鹿丹村,2号线/蛇口线,数据分析,3-5年
0,0,1,,深圳,深圳光汇石油集团股份有限公司,48903,"股票期权,带薪年假,五险一金,午餐补助",image1/M00/00/7F/Cgo8PFTUXc2AYP1qAACHBVo9cuI530.jpg,光汇石油,500-2000人,2018-12-20 11:17:37,0,福田区,本科,,上市公司,产品|需求|项目类,2018-12-20,,"年底双薪,免费健身房,每天管两餐,定期团建,提供住宿",disabled,其他,,0,全职,1545786992000,22.50635,,114.05691,0,,"五险一金,带薪年假,团建活动,上市公司",5163293,数据运营,数据分析经理,,1509036,1,1,15k-30k,0,数据分析,数据运营,,,数据分析,3-5年
0,0,1,"南油,海王大厦,蛇口",深圳,深圳市环球易购电子商务有限公司,83025,"节日礼物,股票期权,带薪年假,绩效奖金",image1/M00/38/9F/CgYXBlWmIt6Af8k5AABvK21LZWM490.jpg?cc=0.211507520172745,环球易购,2000人以上,2018-12-26 09:26:11,0,南山区,本科,,上市公司,产品|需求|项目类,09:26发布,,,today,电子商务,,0,全职,1545791367000,22.515272,11号线/机场线_南山,113.922988,0,,上市公司 福利待遇优厚,1574129,,数据分析师,,2117758,4,100,5k-8k,0,数据分析,,南山,11号线/机场线,数据分析,不限
0,0,1,"竹子林,香蜜湖,车公庙",深圳,天下支付科技有限公司,164715,"绩效奖金,年底双薪,带薪年假,交通补助",i/image/M00/86/CF/Cgp3O1hlzsuAEV6NAADtLNIkivU223.png,天下支付,150-500人,2018-12-21 08:57:06,0,福田区,本科,,不需要融资,产品|需求|项目类,2018-12-21,,,disabled,"移动互联网,金融","电商,支付",0,全职,1545388518000,22.537117,1号线/罗宝线_香蜜湖;1号线/罗宝线_车公庙;1号线/罗宝线_竹子林;11号线/机场线_车公庙;7号线_农林;7号线_车公庙;9号线_下沙;9号线_车公庙,114.025299,0,,"团队旅游,帅哥美女,定期体检",4780971,"电商,支付",数据分析员,,6723977,0,0,6k-12k,0,数据分析,,农林,7号线,数据分析,1-3年
0,0,1,,深圳,风变科技（深圳）有限公司,321025,"专项奖金,带薪年假,定期体检,六险一金",i/image3/M00/19/DB/Cgq2xlp5XsCAQwLWAAC33_3CyeE403.jpg,熊猫书院,50-150人,2018-12-26 09:09:26,0,南山区,硕士,,A轮,开发|测试|运维类,09:09发布,,,today,"移动互联网,教育","大数据,数据挖掘",0,全职,1545806963000,22.546157,1号线/罗宝线_高新园;1号线/罗宝线_深大,113.946882,0,,"驱动开发,团队年轻,团队年轻,牛人带你",5021443,"大数据,数据挖掘",数据分析师,,9813698,2,66,10k-15k,0,数据开发,数据挖掘,深大,1号线/罗宝线,数据分析,1-3年
0,0,1,南头,深圳,深圳市和讯华谷信息技术有限公司,917,"五险一金,文体活动,团建旅游,美味晚餐",i/image/M00/37/20/CgqKkVdfms6Ac6dNAABY3gBvuqI944.jpg,极光,500-2000人,2018-12-26 13:39:14,0,南山区,本科,,上市公司,开发|测试|运维类,13:39发布,,,today,"移动互联网,数据服务","电商,广告营销,数据挖掘",0,全职,1545809506000,22.550007,1号线/罗宝线_新安,113.907458,0,,"数据量大,攻城狮氛围,牛人多,弹性工作",2857336,"电商,广告营销,数据挖掘",高级数据分析师,,2153176,1,89,20k-30k,0,数据开发,数据挖掘,新安,1号线/罗宝线,数据分析,3-5年
0,0,1,,深圳,深圳市乐活电子商务有限公司,36534,"技能培训,节日礼物,年度旅游,扁平管理",i/image/M00/16/9D/Cgp3O1bv1MKANc_eAAAzdZOSecA505.jpg,LOHO 眼镜,500-2000人,2018-12-25 17:16:08,0,宝安区,本科,,C轮,产品|需求|项目类,1天前发布,,,today,"移动互联网,O2O",,0,全职,1545793956000,22.56222,1号线/罗宝线_宝安中心;1号线/罗宝线_宝体;5号线/环中线_宝安中心;5号线/环中线_翻身;5号线/环中线_灵芝,113.89372,0,,C轮融资,5453303,"数据运营,数据库",数据分析师,,639843,0,0,11k-15k,0,数据分析,"数据运营,数据库",宝安中心,5号线/环中线,数据分析,1-3年
0,0,1,"东门,留医部,罗湖区委",深圳,深圳世联行地产顾问股份有限公司,11885,"五险一金,通讯津贴,带薪年假,年底双薪",image1/M00/00/17/Cgo8PFTUWEyAdVplAACPfhlUvwM417.png,世联行,2000人以上,2018-12-26 09:50:21,0,罗湖区,本科,,上市公司,产品|需求|项目类,09:50发布,,,today,企业服务,"金融,SPSS",0,全职,1545804184000,22.544938,2号线/蛇口线_湖贝;2号线/蛇口线_黄贝岭;1号线/罗宝线_老街;3号线/龙岗线_老街;3号线/龙岗线_晒布;3号线/龙岗线_翠竹;5号线/环中线_黄贝岭;9号线_人民南;9号线_向西村;9号线_文锦,114.127163,0,,公司平台大，发展前景好,4034151,"金融,SPSS",数据分析岗,,148159,0,0,5k-8k,0,数据分析,SPSS,黄贝岭,2号线/蛇口线,数据分析,不限
0,0,1,科技园,深圳,深圳友宝科斯科技有限公司,110293,"带薪年假,定期体检,全勤奖,商业保险",i/image/M00/32/F6/Cgp3O1dP_7-ANNv0AABUq6wo7zk380.png,友宝,500-2000人,2018-12-25 11:36:44,0,南山区,大专,,上市公司,产品|需求|项目类,1天前发布,,,today,"O2O,移动互联网",,0,全职,1545790710000,22.540955,1号线/罗宝线_深大;1号线/罗宝线_桃园,113.932742,0,,"周末双休,五险一金,全勤奖,年终奖励",5381690,"数据运营,数据库",数据分析,,8495383,2,84,5k-7k,0,数据分析,"数据运营,数据库",桃园,1号线/罗宝线,数据分析,1-3年
0,0,1,"深圳湾,后海,科技园",深圳,北京魅动力教育咨询有限公司,16213,"疯狂地盈利,奇迹的模式,弹性工作,独特的社区",i/image2/M01/BB/63/CgoB5lwbQkuAT4KDAAA1-tPJDqE446.png,魅动力,150-500人,2018-12-26 09:31:12,0,南山区,本科,,C轮,产品|需求|项目类,09:31发布,,,today,移动互联网,"移动互联网,社交",0,全职,1545787499000,22.527875,2号线/蛇口线_后海;2号线/蛇口线_科苑;1号线/罗宝线_深大;11号线/机场线_后海,113.941717,0,,年轻团队 氛围轻松有活力 扁平化管理,5364474,"移动互联网,社交",数据分析师,,5203504,1,100,8k-15k,0,数据分析,,深大,2号线/蛇口线,数据分析,3-5年
